,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,snowfall_sum,precipitation_hours
2489,2021-10-25 05:00:00,22.3675,15.7175,18.752916,0.0,6.0
2490,2021-10-26 05:00:00,17.7675,13.5675,16.117498,0.0,18.0
2491,2021-10-27 05:00:00,15.9175,11.0175,13.538333,0.0,5.0
2492,2021-10-28 05:00:00,15.0675,7.9175,11.504998,0.0,0.0
2493,2021-10-29 05:00:00,14.367499,8.4675,11.648749,0.0,5.0
2494,2021-10-30 05:00:00,18.0175,13.7675,15.815417,0.0,16.0
2495,2021-10-31 05:00:00,18.4675,12.5175,14.677915,0.0,6.0
2496,2021-11-01 05:00:00,14.5675,7.8675003,11.6466675,0.0,0.0
2497,2021-11-02 05:00:00,11.7175,7.0175004,9.455,0.0,7.0
2498,2021-11-03 05:00:00,10.9675,3.8675,7.0237503,0.0,0.0
2499,2021-11-04 05:00:00,9.867499,2.7175,6.3529162,0.0,0.0
2500,2021-11-05 05:00:00,10.6675,3.1175,6.4424996,0.0,0.0
2501,2021-11-06 05:00:00,10.7175,2.3675,6.2675,0.0,0.0
2502,2021-11-07 05:00:00,11.9175,2.6175,7.0674996,0.0,0.0
2503,2021-11-08 05:00:00,16.2675,6.2175,10.652916,0.0,0.0
2504,2021-11-09 05:00:00,19.2675,5.6175003,11.746666,0.0,0.0
2505,2021-11-10 05:00:00,17.417501,6.6675,12.244584,0.0,1.0
2506,2021-11-11 05:00:00,15.3175,3.7675,10.455,0.0,4.0
2507,2021-11-12 05:00:00,18.917501,7.9675,15.234168,0.0,8.0
2508,2021-11-13 05:00:00,16.417501,4.6675,9.111249,0.0,3.0
2509,2021-11-14 05:00:00,8.5675,3.1675,6.125833,0.0,3.0
2510,2021-11-15 05:00:00,8.5175,2.8174999,5.707084,0.0,5.0
2511,2021-11-16 05:00:00,9.5675,1.9675,5.0570836,0.0,0.0
2512,2021-11-17 05:00:00,12.3175,1.2674999,7.9987493,0.0,0.0
2513,2021-11-18 05:00:00,18.8675,8.9675,13.359166,0.0,3.0
2514,2021-11-19 05:00:00,9.2675,3.0674999,6.544584,0.0,2.0
2515,2021-11-20 05:00:00,6.9175,0.017500002,4.221667,0.0,0.0
2516,2021-11-21 05:00:00,12.2175,4.9675,8.746667,0.0,2.0
2517,2021-11-22 05:00:00,11.7675,1.8675,8.315415,0.0,5.0
2518,2021-11-23 05:00:00,5.5175004,-0.3825,2.0445836,0.0,0.0
2519,2021-11-24 05:00:00,6.7675004,-1.8325,2.1466668,0.0,0.0
2520,2021-11-25 05:00:00,10.9175,0.61749995,5.825834,0.0,0.0
2521,2021-11-26 05:00:00,7.5675,1.5675,5.62375,0.0,11.0
2522,2021-11-27 05:00:00,4.7175,0.11750001,1.9862503,0.0,0.0
2523,2021-11-28 05:00:00,4.7675004,0.2675,2.1154168,1.6100001,9.0
2524,2021-11-29 05:00:00,5.8675003,-0.88250005,2.7883337,0.0,1.0
2525,2021-11-30 05:00:00,4.8175,-2.5325,1.44875,0.0,1.0
2526,2021-12-01 05:00:00,8.5175,1.1175,4.527917,0.0,2.0
2527,2021-12-02 05:00:00,13.7675,6.4175,10.625833,0.0,8.0
2528,2021-12-03 05:00:00,8.3175,1.1175,5.1029177,0.0,0.0
2529,2021-12-04 05:00:00,7.9675,0.61749995,4.3925004,0.0,0.0
2530,2021-12-05 05:00:00,8.2675,0.4675,4.402917,0.0,0.0
2531,2021-12-06 05:00:00,15.617499,8.867499,12.648749,0.0,10.0
2532,2021-12-07 05:00:00,6.4675,0.9175,3.2737503,0.0,0.0
2533,2021-12-08 05:00:00,5.0175004,1.2674999,2.905,0.0,4.0
2534,2021-12-09 05:00:00,3.7175,-1.6825,1.2133332,0.0,0.0
2535,2021-12-10 05:00:00,8.617499,1.6675,5.3841667,0.07,2.0
2536,2021-12-11 05:00:00,17.667501,5.2675004,12.8237505,0.0,10.0
2537,2021-12-12 05:00:00,11.0675,2.9175,6.2258325,0.0,1.0
2538,2021-12-13 05:00:00,10.0675,2.1175,5.388334,0.0,0.0
2539,2021-12-14 05:00:00,10.367499,1.6675,5.3591666,0.0,0.0
2540,2021-12-15 05:00:00,11.0175,0.9175,6.450833,0.0,8.0
2541,2021-12-16 05:00:00,14.7675,10.117499,12.025832,0.0,0.0
2542,2021-12-17 05:00:00,14.117499,5.6675,11.069583,0.0,0.0
2543,2021-12-18 05:00:00,7.2175,4.6675,5.7654166,0.0,10.0
2544,2021-12-19 05:00:00,7.3175,-2.1825001,3.5820837,0.0,3.0
2545,2021-12-20 05:00:00,1.5675,-4.4824996,-1.3033334,0.0,0.0
2546,2021-12-21 05:00:00,5.5675,-2.1325,1.58625,0.0,2.0
2547,2021-12-22 05:00:00,8.1675,-0.2325,4.2133336,0.0,7.0
2548,2021-12-23 05:00:00,2.2675,-2.1325,-0.14083338,0.07,1.0
2549,2021-12-24 05:00:00,6.1175003,-1.5325,1.3383335,0.42,5.0
2550,2021-12-25 05:00:00,8.8175,0.4675,6.371666,0.0,14.0
2551,2021-12-26 05:00:00,8.9175,2.6175,6.1633334,0.0,1.0
2552,2021-12-27 05:00:00,3.7675,-1.5325,1.2195833,1.12,6.0
2553,2021-12-28 05:00:00,8.5675,2.6675,5.4029164,0.0,2.0
2554,2021-12-29 05:00:00,7.9175,4.6675,5.6820836,0.0,8.0
2555,2021-12-30 05:00:00,9.117499,5.2675004,6.915417,0.0,9.0
2556,2021-12-31 05:00:00,10.9175,7.0175004,8.804999,0.0,1.0
2557,2022-01-01 05:00:00,11.9675,7.7675004,10.236249,0.0,21.0
2558,2022-01-02 05:00:00,13.8175,2.5674999,9.490417,0.0,8.0
2559,2022-01-03 05:00:00,2.2675,-4.6825,-1.5637499,1.6800001,8.0
2560,2022-01-04 05:00:00,0.3175,-6.3325,-3.0824997,0.0,0.0
2561,2022-01-05 05:00:00,7.2175,-1.9325,2.28625,0.0,5.0
2562,2022-01-06 05:00:00,4.2675004,-0.1825,1.6675,0.0,0.0
2563,2022-01-07 05:00:00,-0.2825,-6.2825,-2.0199997,6.2299995,10.0
2564,2022-01-08 05:00:00,-3.2325,-9.7825,-6.497082,0.0,0.0
2565,2022-01-09 05:00:00,4.1175003,-4.8824997,0.90916663,0.0,12.0
2566,2022-01-10 05:00:00,3.9675,-4.0325,-1.7366667,0.0,0.0
2567,2022-01-11 05:00:00,-4.4325,-8.5325,-7.182501,0.0,0.0
2568,2022-01-12 05:00:00,4.6675,-6.9824996,-1.5866665,0.0,0.0
2569,2022-01-13 05:00:00,7.5675,-2.2325,1.4133333,0.0,0.0
2570,2022-01-14 05:00:00,5.1675,-6.1324997,1.1487502,0.0,0.0
2571,2022-01-15 05:00:00,-5.4824996,-10.7325,-8.33875,0.0,0.0
2572,2022-01-16 05:00:00,3.7175,-13.1825,-5.557501,1.26,5.0
2573,2022-01-17 05:00:00,9.9175,0.11750001,3.8550003,0.21000001,11.0
2574,2022-01-18 05:00:00,2.1175,-4.0325,-1.0241667,0.0,0.0
2575,2022-01-19 05:00:00,7.8675003,-3.8825,2.4008331,0.0,0.0
2576,2022-01-20 05:00:00,4.7675004,-6.0825,0.6091666,1.61,10.0
2577,2022-01-21 05:00:00,-4.8325,-11.2825,-8.009583,0.0,0.0
2578,2022-01-22 05:00:00,-1.4325,-11.882501,-6.3991666,0.0,0.0
2579,2022-01-23 05:00:00,2.6675,-6.2825,-2.2429163,0.21000001,2.0
2580,2022-01-24 05:00:00,0.9175,-3.4325001,-1.33875,0.14,2.0
2581,2022-01-25 05:00:00,6.5675,-4.0825,1.3883333,0.0,0.0
2582,2022-01-26 05:00:00,-2.8325,-7.8325,-5.359583,0.0,0.0
2583,2022-01-27 05:00:00,-0.5325,-9.9825,-5.1012497,0.0,0.0
2584,2022-01-28 05:00:00,0.5675,-2.8325,-1.1679169,2.17,14.0
2585,2022-01-29 05:00:00,-2.1325,-13.4325,-9.099168,13.929999,19.0
2586,2022-01-30 05:00:00,-6.7825,-14.2825,-11.497085,0.0,0.0
2587,2022-01-31 05:00:00,-3.1325,-17.832499,-11.047084,0.0,0.0
2588,2022-02-01 05:00:00,-1.5825,-14.132501,-7.5658345,0.0,0.0
2589,2022-02-02 05:00:00,4.0675,-6.2825,-0.45124993,0.0,0.0
2590,2022-02-03 05:00:00,10.367499,2.5674999,5.24875,0.0,18.0
2591,2022-02-04 05:00:00,12.1675,-2.5825,3.798749,0.14,23.0
2592,2022-02-05 05:00:00,-1.6325,-7.1324997,-4.2304163,0.42000002,2.0
2593,2022-02-06 05:00:00,-1.2825,-8.9825,-5.1929164,0.0,0.0
2594,2022-02-07 05:00:00,2.6675,-3.6325,0.45916665,0.49,17.0
2595,2022-02-08 05:00:00,8.1675,-2.0325,2.5925,0.0,4.0
2596,2022-02-09 05:00:00,5.1675,-4.4824996,0.5237499,0.0,0.0
2597,2022-02-10 05:00:00,11.2675,-0.0325,4.44875,0.0,0.0
2598,2022-02-11 05:00:00,11.3175,-3.1825001,4.832083,0.0,0.0
2599,2022-02-12 05:00:00,13.617499,4.9675,9.586251,0.0,0.0
2600,2022-02-13 05:00:00,4.1175003,-3.4825,-0.1845833,4.270001,18.0
2601,2022-02-14 05:00:00,-4.4824996,-10.132501,-7.42,0.0,0.0
2602,2022-02-15 05:00:00,-0.4325,-10.6825,-5.4637504,0.0,0.0
2603,2022-02-16 05:00:00,5.8675003,-5.3325,1.1966667,0.0,0.0
2604,2022-02-17 05:00:00,15.7675,6.8675003,11.067501,0.0,2.0
2605,2022-02-18 05:00:00,15.617499,-3.3825,6.3404174,0.0,8.0
2606,2022-02-19 05:00:00,4.1675,-5.0325,-1.4095832,0.14,2.0
2607,2022-02-20 05:00:00,1.6675,-6.4824996,-2.6262498,0.0,0.0
2608,2022-02-21 05:00:00,9.2675,-1.8825,2.8529167,0.0,0.0
2609,2022-02-22 05:00:00,13.7675,0.76750004,8.5737505,0.0,11.0
2610,2022-02-23 05:00:00,19.067501,2.3675,12.955001,0.0,4.0
2611,2022-02-24 05:00:00,0.8175,-1.8825,-0.32833338,0.0,1.0
2612,2022-02-25 05:00:00,6.6675,-3.4825,1.2591665,1.7500001,12.0
2613,2022-02-26 05:00:00,3.0674999,-6.3824997,-1.8991661,0.0,0.0
2614,2022-02-27 05:00:00,7.9175,-3.4825,1.7300001,0.0,0.0
2615,2022-02-28 05:00:00,1.5675,-4.4824996,-1.3762501,0.0,0.0
2616,2022-03-01 05:00:00,6.2175,-3.6325,2.4737504,0.0,3.0
2617,2022-03-02 05:00:00,10.4675,0.86749995,5.2695827,0.0,0.0
2618,2022-03-03 05:00:00,5.4675,-3.7325,2.9050004,0.0,5.0
2619,2022-03-04 05:00:00,2.8675,-6.9325,-2.6074998,0.0,0.0
2620,2022-03-05 05:00:00,5.7675004,-3.0825,1.8424999,0.0,0.0
2621,2022-03-06 05:00:00,19.3675,3.7675,12.6925,0.0,7.0
2622,2022-03-07 05:00:00,21.9675,11.1675,16.78,0.0,2.0
2623,2022-03-08 05:00:00,8.1675,1.9675,4.955,0.0,0.0
2624,2022-03-09 05:00:00,3.9175,-0.3325,2.0508335,4.69,15.0
2625,2022-03-10 05:00:00,8.7675,-1.9325,2.8258336,0.0,0.0
2626,2022-03-11 05:00:00,10.617499,0.4175,5.0550003,0.0,0.0
2627,2022-03-12 05:00:00,6.9675,-4.4824996,1.3591665,4.34,10.0
2628,2022-03-13 05:00:00,2.8675,-5.9325,-1.9950002,0.07,1.0
2629,2022-03-14 05:00:00,12.867499,-1.9825001,5.184167,0.0,0.0
2630,2022-03-15 05:00:00,15.0175,2.4675,8.944582,0.0,0.0
2631,2022-03-16 05:00:00,16.4675,3.8174999,9.452917,0.0,0.0
2632,2022-03-17 05:00:00,12.4675,4.1175003,8.5925,0.0,11.0
2633,2022-03-18 05:00:00,20.067501,6.8675003,11.43,0.0,0.0
2634,2022-03-19 05:00:00,17.2675,6.9675,12.588333,0.0,3.0
2635,2022-03-20 05:00:00,15.117499,6.9175,10.94875,0.0,0.0
2636,2022-03-21 05:00:00,15.7675,4.7675004,9.642499,0.0,0.0
2637,2022-03-22 05:00:00,13.117499,4.1175003,8.167499,0.0,0.0
2638,2022-03-23 05:00:00,7.9175,1.3175,4.680001,0.0,4.0
2639,2022-03-24 05:00:00,9.4675,4.8675003,7.5112495,0.0,15.0
2640,2022-03-25 05:00:00,16.167501,4.3175,9.965416,0.0,3.0
2641,2022-03-26 05:00:00,10.7675,4.2675004,7.6883335,0.0,4.0
2642,2022-03-27 05:00:00,7.6175003,-1.5325,3.790417,0.0,3.0
2643,2022-03-28 05:00:00,0.2675,-5.0825,-2.6449997,0.0,0.0
2644,2022-03-29 05:00:00,3.3675,-5.0325,-0.7470831,0.0,0.0
2645,2022-03-30 05:00:00,5.3675003,-3.3825,1.7675,0.0,0.0
2646,2022-03-31 05:00:00,18.7175,4.6175003,13.4175,0.0,6.0
2647,2022-04-01 05:00:00,15.1675,4.7675004,10.621667,0.0,8.0
2648,2022-04-02 05:00:00,11.117499,1.3175,5.6216664,0.0,0.0
2649,2022-04-03 05:00:00,8.6675,3.2175,5.9300003,0.0,5.0
2650,2022-04-04 05:00:00,12.5175,2.6675,7.396666,0.0,0.0
2651,2022-04-05 05:00:00,12.2675,1.3175,7.063333,0.0,4.0
2652,2022-04-06 05:00:00,12.6675,6.8675003,9.223749,0.0,13.0
2653,2022-04-07 05:00:00,11.867499,6.2175,9.104999,0.0,15.0
2654,2022-04-08 05:00:00,16.9675,7.3175,11.802914,0.0,3.0
2655,2022-04-09 05:00:00,13.9675,5.7175,9.365416,0.0,11.0
2656,2022-04-10 05:00:00,10.0175,3.8174999,7.0841675,0.0,0.0
2657,2022-04-11 05:00:00,12.4175,1.7175,7.4216666,0.0,0.0
2658,2022-04-12 05:00:00,20.9675,7.4175,12.813334,0.0,3.0
2659,2022-04-13 05:00:00,17.8675,7.2675004,13.623749,0.0,0.0
2660,2022-04-14 05:00:00,27.167501,13.3175,19.627916,0.0,5.0
2661,2022-04-15 05:00:00,18.917501,6.6175003,13.2425,0.0,0.0
2662,2022-04-16 05:00:00,19.2675,7.6175003,13.304999,0.0,6.0
2663,2022-04-17 05:00:00,10.3175,3.4175,7.1758327,0.0,2.0
2664,2022-04-18 05:00:00,10.3175,1.2674999,6.1425004,0.0,6.0
2665,2022-04-19 05:00:00,11.4175,4.8675003,8.232082,0.0,9.0
2666,2022-04-20 05:00:00,14.0675,3.4175,8.415417,0.0,0.0
2667,2022-04-21 05:00:00,12.6675,4.5675,9.2925,0.0,1.0
2668,2022-04-22 05:00:00,18.5175,8.0175,13.125834,0.0,0.0
2669,2022-04-23 05:00:00,14.6675,5.7675004,10.354999,0.0,0.0
2670,2022-04-24 05:00:00,15.6675,7.1175003,10.834168,0.0,0.0
2671,2022-04-25 05:00:00,14.6675,6.0675,10.382083,0.0,0.0
2672,2022-04-26 05:00:00,16.2675,9.9175,13.209167,0.0,12.0
2673,2022-04-27 05:00:00,13.367499,4.1675,9.786249,0.0,0.0
2674,2022-04-28 05:00:00,12.7675,3.1675,7.607083,0.0,0.0
2675,2022-04-29 05:00:00,15.6675,2.8174999,9.313333,0.0,0.0
2676,2022-04-30 05:00:00,18.167501,3.7675,11.075833,0.0,0.0
2677,2022-05-01 05:00:00,18.7675,5.2175,11.9425,0.0,2.0
2678,2022-05-02 05:00:00,14.9175,9.617499,12.175832,0.0,5.0
2679,2022-05-03 05:00:00,18.2675,7.4675,11.815417,0.0,0.0
2680,2022-05-04 05:00:00,20.5175,9.7675,14.036248,0.0,9.0
2681,2022-05-05 05:00:00,22.1175,11.4175,15.982083,0.0,0.0
2682,2022-05-06 05:00:00,14.5675,9.4675,12.486249,0.0,18.0
2683,2022-05-07 05:00:00,10.9675,7.1175003,8.875834,0.0,22.0
2684,2022-05-08 05:00:00,12.617499,6.7175,9.521667,0.0,6.0
2685,2022-05-09 05:00:00,18.317501,5.4675,11.940415,0.0,0.0
2686,2022-05-10 05:00:00,20.0175,7.7175,13.738335,0.0,0.0
2687,2022-05-11 05:00:00,21.167501,8.6675,14.588334,0.0,0.0
2688,2022-05-12 05:00:00,21.417501,11.4675,16.013332,0.0,1.0
2689,2022-05-13 05:00:00,22.0175,14.0675,16.904997,0.0,6.0
2690,2022-05-14 05:00:00,21.4675,14.367499,16.961248,0.0,14.0
2691,2022-05-15 05:00:00,24.2175,13.9675,17.39458,0.0,4.0
2692,2022-05-16 05:00:00,22.4675,15.5675,18.8175,0.0,5.0
2693,2022-05-17 05:00:00,23.6175,11.9175,17.792498,0.0,1.0
2694,2022-05-18 05:00:00,21.4675,11.117499,15.815415,0.0,1.0
2695,2022-05-19 05:00:00,21.2175,12.4675,15.390415,0.0,11.0
2696,2022-05-20 05:00:00,21.817501,11.117499,16.732084,0.0,4.0
2697,2022-05-21 05:00:00,31.8675,16.2675,22.802916,0.0,0.0
2698,2022-05-22 05:00:00,29.917501,20.667501,24.915415,0.0,0.0
2699,2022-05-23 05:00:00,22.6175,15.9175,19.040417,0.0,0.0
2700,2022-05-24 05:00:00,19.4675,12.5175,15.938333,0.0,0.0
2701,2022-05-25 05:00:00,19.417501,10.867499,14.632084,0.0,0.0
2702,2022-05-26 05:00:00,19.8675,10.8175,15.846667,0.0,0.0
2703,2022-05-27 05:00:00,23.0175,16.1175,19.250835,0.0,11.0
2704,2022-05-28 05:00:00,23.3675,17.7675,20.488333,0.0,12.0
2705,2022-05-29 05:00:00,24.1175,14.0175,19.26333,0.0,0.0
2706,2022-05-30 05:00:00,28.817501,15.0675,22.196665,0.0,0.0
2707,2022-05-31 05:00:00,34.9175,19.567501,26.944582,0.0,0.0
2708,2022-06-01 05:00:00,22.2175,15.867499,18.371666,0.0,5.0
2709,2022-06-02 05:00:00,26.7675,16.4675,20.988333,0.0,8.0
2710,2022-06-03 05:00:00,23.8675,18.067501,20.244585,0.0,5.0
2711,2022-06-04 05:00:00,25.8675,14.117499,19.800835,0.0,0.0
2712,2022-06-05 05:00:00,23.917501,12.9675,18.529999,0.0,0.0
2713,2022-06-06 05:00:00,26.5175,14.2675,20.363333,0.0,0.0
2714,2022-06-07 05:00:00,24.417501,14.5675,20.09875,0.0,3.0
2715,2022-06-08 05:00:00,29.417501,19.3675,23.03417,0.0,3.0
2716,2022-06-09 05:00:00,28.7175,18.0175,22.93625,0.0,8.0
2717,2022-06-10 05:00:00,27.3675,15.0675,20.869581,0.0,0.0
2718,2022-06-11 05:00:00,24.7675,16.167501,20.59875,0.0,2.0
2719,2022-06-12 05:00:00,22.1175,16.417501,19.454998,0.0,8.0
2720,2022-06-13 05:00:00,28.0175,17.7675,23.68,0.0,7.0
2721,2022-06-14 05:00:00,28.417501,18.7675,22.8425,0.0,0.0
2722,2022-06-15 05:00:00,27.7175,18.3675,22.307083,0.0,0.0
2723,2022-06-16 05:00:00,22.8675,18.1175,20.277916,0.0,5.0
2724,2022-06-17 05:00:00,33.767498,19.5175,25.877916,0.0,0.0
2725,2022-06-18 05:00:00,22.6175,15.0675,19.484167,0.0,0.0
2726,2022-06-19 05:00:00,23.6175,12.8175,18.163332,0.0,0.0
2727,2022-06-20 05:00:00,27.7675,13.2175,20.832083,0.0,0.0
2728,2022-06-21 05:00:00,27.4675,16.2175,21.552917,0.0,3.0
2729,2022-06-22 05:00:00,20.7175,16.9675,18.800833,0.0,14.0
2730,2022-06-23 05:00:00,22.7675,15.8175,19.58,0.0,4.0
2731,2022-06-24 05:00:00,25.917501,15.867499,21.1675,0.0,4.0
2732,2022-06-25 05:00:00,32.767498,18.567501,24.955004,0.0,0.0
2733,2022-06-26 05:00:00,31.567501,20.5175,25.492498,0.0,0.0
2734,2022-06-27 05:00:00,27.567501,21.067501,23.94042,0.0,10.0
2735,2022-06-28 05:00:00,28.6175,19.167501,22.675835,0.0,0.0
2736,2022-06-29 05:00:00,29.7675,18.4675,23.85292,0.0,0.0
2737,2022-06-30 05:00:00,32.567497,18.2175,25.119585,0.0,0.0
2738,2022-07-01 05:00:00,32.517498,21.1175,26.796663,0.0,1.0
2739,2022-07-02 05:00:00,30.7175,24.317501,26.173752,0.0,8.0
2740,2022-07-03 05:00:00,31.3675,21.417501,25.963331,0.0,1.0
2741,2022-07-04 05:00:00,30.7175,18.167501,24.684168,0.0,0.0
2742,2022-07-05 05:00:00,30.5175,20.9675,24.715416,0.0,1.0
2743,2022-07-06 05:00:00,32.7175,22.0175,27.39875,0.0,2.0
2744,2022-07-07 05:00:00,28.167501,21.067501,24.344582,0.0,0.0
2745,2022-07-08 05:00:00,29.6175,18.8675,23.83625,0.0,6.0
2746,2022-07-09 05:00:00,30.5175,21.167501,24.844584,0.0,0.0
2747,2022-07-10 05:00:00,27.8675,18.667501,23.132086,0.0,0.0
2748,2022-07-11 05:00:00,28.567501,18.2675,23.375834,0.0,0.0
2749,2022-07-12 05:00:00,33.6675,19.817501,26.809172,0.0,1.0
2750,2022-07-13 05:00:00,33.517498,21.8675,27.530005,0.0,0.0
2751,2022-07-14 05:00:00,32.2175,22.317501,27.102915,0.0,1.0
2752,2022-07-15 05:00:00,29.0175,20.8675,24.888336,0.0,1.0
2753,2022-07-16 05:00:00,28.1175,20.1175,23.765419,0.0,12.0
2754,2022-07-17 05:00:00,27.8675,20.8675,24.382086,0.0,5.0
2755,2022-07-18 05:00:00,28.917501,22.567501,25.336252,0.0,9.0
2756,2022-07-19 05:00:00,33.1175,21.667501,27.242502,0.0,0.0
2757,2022-07-20 05:00:00,33.9175,22.567501,28.096666,0.0,0.0
2758,2022-07-21 05:00:00,33.817497,24.417501,28.752916,0.0,2.0
2759,2022-07-22 05:00:00,34.7175,21.917501,28.152916,0.0,0.0
2760,2022-07-23 05:00:00,35.9675,23.2175,29.009165,0.0,0.0
2761,2022-07-24 05:00:00,36.2175,24.7675,30.673752,0.0,1.0
2762,2022-07-25 05:00:00,32.517498,25.2675,27.73625,0.0,7.0
2763,2022-07-26 05:00:00,29.1175,20.317501,24.586252,0.0,0.0
2764,2022-07-27 05:00:00,29.4675,18.567501,24.594587,0.0,0.0
2765,2022-07-28 05:00:00,30.817501,22.2175,26.590422,0.0,3.0
2766,2022-07-29 05:00:00,30.9675,22.667501,27.111252,0.0,1.0
2767,2022-07-30 05:00:00,33.4175,22.7675,27.250837,0.0,2.0
2768,2022-07-31 05:00:00,29.9675,19.4675,25.205,0.0,0.0
2769,2022-08-01 05:00:00,26.2175,21.2675,23.432083,0.0,14.0
2770,2022-08-02 05:00:00,32.7175,21.7675,27.192497,0.0,2.0
2771,2022-08-03 05:00:00,32.6675,21.7175,26.305006,0.0,0.0
2772,2022-08-04 05:00:00,33.6175,22.2675,28.140417,0.0,0.0
2773,2022-08-05 05:00:00,33.267498,24.067501,28.563332,0.0,0.0
2774,2022-08-06 05:00:00,32.6175,23.9675,28.00292,0.0,4.0
2775,2022-08-07 05:00:00,34.017498,23.9675,28.815416,0.0,6.0
2776,2022-08-08 05:00:00,33.817497,25.7175,29.471666,0.0,3.0
2777,2022-08-09 05:00:00,37.567497,26.5175,30.700834,0.0,3.0
2778,2022-08-10 05:00:00,32.567497,23.3675,26.648752,0.0,0.0
2779,2022-08-11 05:00:00,32.517498,23.6175,26.571669,0.0,1.0
2780,2022-08-12 05:00:00,29.7675,21.5175,25.355001,0.0,0.0
2781,2022-08-13 05:00:00,28.067501,17.8675,22.582085,0.0,0.0
2782,2022-08-14 05:00:00,27.7175,18.2675,22.8925,0.0,0.0
2783,2022-08-15 05:00:00,28.1175,18.567501,23.261248,0.0,1.0
2784,2022-08-16 05:00:00,29.0175,18.2175,23.365416,0.0,1.0
2785,2022-08-17 05:00:00,27.3675,18.567501,22.886251,0.0,1.0
2786,2022-08-18 05:00:00,31.567501,17.7675,24.415419,0.0,1.0
2787,2022-08-19 05:00:00,32.1675,18.8675,25.417503,0.0,0.0
2788,2022-08-20 05:00:00,32.317497,21.8675,26.423754,0.0,2.0
2789,2022-08-21 05:00:00,28.2675,20.7675,24.546667,0.0,1.0
2790,2022-08-22 05:00:00,24.7675,21.667501,23.17375,0.0,16.0
2791,2022-08-23 05:00:00,28.7175,21.0175,24.192497,0.0,3.0
2792,2022-08-24 05:00:00,31.167501,20.167501,24.938334,0.0,0.0
2793,2022-08-25 05:00:00,31.7675,19.817501,25.346666,0.0,0.0
2794,2022-08-26 05:00:00,29.2175,21.3675,25.007082,0.0,5.0
2795,2022-08-27 05:00:00,30.167501,20.567501,25.213335,0.0,0.0
2796,2022-08-28 05:00:00,27.417501,21.6175,24.015417,0.0,5.0
2797,2022-08-29 05:00:00,28.817501,22.0175,25.017502,0.0,2.0
2798,2022-08-30 05:00:00,29.8675,21.917501,25.548752,0.0,3.0
2799,2022-08-31 05:00:00,29.2675,21.1175,24.563332,0.0,2.0
2800,2022-09-01 05:00:00,30.567501,19.2675,24.33417,0.0,0.0
2801,2022-09-02 05:00:00,25.8675,15.5675,20.813334,0.0,0.0
2802,2022-09-03 05:00:00,27.0175,17.817501,22.33,0.0,0.0
2803,2022-09-04 05:00:00,30.4675,21.1175,25.098747,0.0,7.0
2804,2022-09-05 05:00:00,29.1175,21.7175,24.659166,0.0,10.0
2805,2022-09-06 05:00:00,22.917501,20.167501,21.64875,0.0,21.0
2806,2022-09-07 05:00:00,22.8675,18.917501,20.477915,0.0,4.0
2807,2022-09-08 05:00:00,24.1175,17.567501,20.532082,0.0,0.0
2808,2022-09-09 05:00:00,26.2675,16.0175,20.588333,0.0,0.0
2809,2022-09-10 05:00:00,27.317501,16.2175,21.53625,0.0,0.0
2810,2022-09-11 05:00:00,24.817501,18.917501,21.296663,0.0,14.0
2811,2022-09-12 05:00:00,28.067501,20.9675,23.338335,0.0,8.0
2812,2022-09-13 05:00:00,26.067501,19.7175,22.70917,0.0,17.0
2813,2022-09-14 05:00:00,26.9675,16.1175,20.890413,0.0,0.0
2814,2022-09-15 05:00:00,21.9675,14.7175,18.836248,0.0,0.0
2815,2022-09-16 05:00:00,23.9675,12.1675,17.794584,0.0,0.0
2816,2022-09-17 05:00:00,22.817501,16.7675,19.58625,0.0,0.0
2817,2022-09-18 05:00:00,29.167501,17.567501,22.79042,0.0,0.0
2818,2022-09-19 05:00:00,29.817501,18.9675,23.296669,0.0,3.0
2819,2022-09-20 05:00:00,26.2175,18.0175,21.665419,0.0,0.0
2820,2022-09-21 05:00:00,25.8675,15.9675,20.713335,0.0,0.0
2821,2022-09-22 05:00:00,25.667501,14.0675,19.602917,0.0,6.0
2822,2022-09-23 05:00:00,16.6175,9.5175,12.986248,0.0,0.0
2823,2022-09-24 05:00:00,20.667501,9.1675,14.302915,0.0,0.0
2824,2022-09-25 05:00:00,23.2175,11.6675,17.23625,0.0,2.0
2825,2022-09-26 05:00:00,23.7675,13.4175,18.246664,0.0,0.0
2826,2022-09-27 05:00:00,21.6175,13.0175,16.915415,0.0,0.0
2827,2022-09-28 05:00:00,21.1175,10.367499,15.913334,0.0,0.0
2828,2022-09-29 05:00:00,19.3675,11.4175,15.2425,0.0,0.0
2829,2022-09-30 05:00:00,17.067501,10.7675,14.01125,0.0,1.0
2830,2022-10-01 05:00:00,17.4675,11.5675,14.713333,0.0,14.0
2831,2022-10-02 05:00:00,15.1675,10.617499,12.871666,0.0,15.0
2832,2022-10-03 05:00:00,11.9675,9.2675,10.359166,0.0,18.0
2833,2022-10-04 05:00:00,13.367499,8.617499,11.329998,0.0,23.0
2834,2022-10-05 05:00:00,15.9175,12.617499,14.194581,0.0,10.0
2835,2022-10-06 05:00:00,22.4675,11.0675,16.011251,0.0,0.0
2836,2022-10-07 05:00:00,24.2675,12.0675,17.53,0.0,1.0
2837,2022-10-08 05:00:00,14.4175,7.7675004,11.552915,0.0,1.0
2838,2022-10-09 05:00:00,16.567501,6.1175003,10.925834,0.0,0.0
